kepler_id,quarter,flare_start_time,flare_end_time,flare_peak_time,energy,excluded,Teff,Radius,logg,flare_amp,flare_duration,time_start_BJD,time_end_BJD,flare_peak_BJD
2557669,14,1348.621296,1348.682595,1348.641729,2.47E+33,FALSE,3671,0.43,4.827,0.029360827,0.061299347,56181.6213,56181.68259,56181.64173
2557669,12,1141.970797,1142.052532,1141.991231,2.51E+33,FALSE,3671,0.43,4.827,0.018644029,0.081735285,55974.9708,55975.05253,55974.99123
2557669,6,611.43814,611.5607381,611.479006,2.65E+33,FALSE,3671,0.43,4.827,0.019663216,0.122598077,55444.43814,55444.56074,55444.47901
2557669,6,549.340758,549.463362,549.3611921,2.65E+33,FALSE,3671,0.43,4.827,0.058261979,0.122604012,55382.34076,55382.46336,55382.36119
2557669,5,523.4711205,523.5528578,523.4915548,2.74E+33,FALSE,3671,0.43,4.827,0.013714335,0.081737307,55356.47112,55356.55286,55356.49155
2557669,10,992.381474,992.4427727,992.4019068,2.78E+33,FALSE,3671,0.43,4.827,0.010684403,0.061298684,55825.38147,55825.44277,55825.40191
2557669,10,987.9270959,987.9883947,987.9475288,2.86E+33,FALSE,3671,0.43,4.827,0.007812925,0.061298857,55820.9271,55820.98839,55820.94753
2557669,5,489.4477098,489.5090136,489.4681444,3.13E+33,FALSE,3671,0.43,4.827,0.025044303,0.061303754,55322.44771,55322.50901,55322.46814
2557669,2,173.8732804,173.9345825,173.8937143,3.15E+33,FALSE,3671,0.43,4.827,0.008033888,0.061302175,55006.87328,55006.93458,55006.89371
2557669,1,159.1811301,159.262867,159.2015643,3.27E+33,FALSE,3671,0.43,4.827,0.020218048,0.081736923,54992.18113,54992.26287,54992.20156
2557669,14,1287.034406,1287.136577,1287.05484,3.63E+33,FALSE,3671,0.43,4.827,0.029204592,0.102170495,56120.03441,56120.13658,56120.05484
2557669,16,1492.550005,1492.652172,1492.570439,3.77E+33,FALSE,3671,0.43,4.827,0.025058177,0.102167215,56325.55001,56325.65217,56325.57044
2557669,6,593.3752576,593.4365575,593.3956908,3.78E+33,FALSE,3671,0.43,4.827,0.010447261,0.061299852,55426.37526,55426.43656,55426.39569
2557669,14,1308.346991,1308.44916,1308.387859,3.78E+33,FALSE,3671,0.43,4.827,0.019582086,0.10216888,56141.34699,56141.44916,56141.38786
2557669,16,1539.793065,1539.895236,1539.813499,3.79E+33,FALSE,3671,0.43,4.827,0.026032145,0.10217115,56372.79306,56372.89524,56372.8135
2557669,14,1316.336567,1316.438735,1316.357,3.89E+33,FALSE,3671,0.43,4.827,0.021246132,0.102168237,56149.33657,56149.43873,56149.357
2557669,1,148.2692048,148.391811,148.3100736,4.53E+33,FALSE,3671,0.43,4.827,0.032510722,0.122606177,54981.2692,54981.39181,54981.31007
2557669,5,456.180191,456.2823638,456.2210602,4.76E+33,FALSE,3671,0.43,4.827,0.02595058,0.102172768,55289.18019,55289.28236,55289.22106
2557669,5,496.2115537,496.2728575,496.2319882,4.77E+33,FALSE,3671,0.43,4.827,0.011590512,0.061303765,55329.21155,55329.27286,55329.23199
2557669,5,468.2570279,468.3183317,468.2774626,4.77E+33,FALSE,3671,0.43,4.827,0.009034535,0.061303801,55301.25703,55301.31833,55301.27746
2557669,3,328.8170383,329.0009327,328.8579037,5.20E+33,FALSE,3671,0.43,4.827,0.04761035,0.183894353,55161.81704,55162.00093,55161.8579
