kepler_id,quarter,flare_start_time,flare_end_time,flare_peak_time,energy,excluded,Teff,Radius,logg,flare_amp,flare_duration,time_start_BJD,time_end_BJD,flare_peak_BJD
5386810,6,542.0452111,542.1269484,542.0860796,2.53E+35,FALSE,7626,1.797,4.168,0.002061027,0.081737305,55375.04521,55375.12695,55375.08608
5396265,2,174.5878504,174.6491534,174.6082847,3.94E+35,FALSE,7620,2.114,4.017,0.001469757,0.061302997,55007.58785,55007.64915,55007.60828
5476495,10,986.3542062,986.4563726,986.3746395,1.88E+35,FALSE,7582,2.45,3.904,0.002285503,0.102166408,55819.35421,55819.45637,55819.37464
5476495,13,1200.227956,1200.309693,1200.268824,2.33E+35,FALSE,7582,2.45,3.904,0.001535114,0.081737547,56033.22796,56033.30969,56033.26882
5476495,17,1565.069576,1565.151313,1565.090011,2.70E+35,FALSE,7582,2.45,3.904,0.001939587,0.081737204,56398.06958,56398.15131,56398.09001
5476495,13,1188.907338,1189.00951,1188.927773,3.15E+35,FALSE,7582,2.45,3.904,0.001183893,0.102171167,56021.90734,56022.00951,56021.92777
5476495,13,1213.265137,1213.367309,1213.285571,3.15E+35,FALSE,7582,2.45,3.904,0.003215515,0.102172612,56046.26514,56046.36731,56046.28557
5476495,3,306.995941,307.0981037,307.0368061,3.88E+35,FALSE,7582,2.45,3.904,0.001824614,0.102162692,55139.99594,55140.0981,55140.03681
5479271,13,1215.982887,1216.04419,1216.003321,3.68E+35,FALSE,8910,2.057,4.13,0.001566529,0.061303552,56048.98289,56049.04419,56049.00332
5546463,9,900.8179663,900.899704,900.8384008,1.27E+35,FALSE,8468,1.91,4.114,0.001083719,0.081737699,55733.81797,55733.8997,55733.8384
5566886,13,1240.27957,1240.340874,1240.300004,5.16E+34,FALSE,8302,1.906,4.115,0.00074845,0.061303813,56073.27957,56073.34087,56073.3
5615282,5,528.5793109,528.6814824,528.6201795,1.48E+35,FALSE,8338,2.346,3.962,0.00097806,0.102171491,55361.57931,55361.68148,55361.62018
5630362,13,1231.595218,1231.697391,1231.615652,7.40E+36,FALSE,7821,2.634,3.88,0.033180124,0.102172716,56064.59522,56064.69739,56064.61565
5632093,7,646.2766532,646.3583845,646.3175188,1.99E+35,FALSE,8254,1.996,4.083,0.001755269,0.081731237,55479.27665,55479.35838,55479.31752
5632093,11,1091.153586,1091.214884,1091.174018,2.12E+35,FALSE,8254,1.996,4.083,0.001428578,0.061298345,55924.15359,55924.21488,55924.17402
5632093,13,1183.512927,1183.594663,1183.533361,2.51E+35,FALSE,8254,1.996,4.083,0.002059128,0.081736902,56016.51293,56016.59466,56016.53336
5632093,0,125.197936,125.2592397,125.2183705,2.79E+35,FALSE,8254,1.996,4.083,0.003048717,0.061303703,54958.19794,54958.25924,54958.21837
5632093,2,217.3766119,217.4583462,217.3970454,2.85E+35,FALSE,8254,1.996,4.083,0.002338957,0.081734337,55050.37661,55050.45835,55050.39705
5632093,11,1025.156162,1025.237893,1025.176595,2.97E+35,FALSE,8254,1.996,4.083,0.002319412,0.081730881,55858.15616,55858.23789,55858.17659
5632093,12,1116.183945,1116.28611,1116.204378,3.26E+35,FALSE,8254,1.996,4.083,0.00213569,0.102165713,55949.18394,55949.28611,55949.20438
5632093,11,1040.848451,1040.950614,1040.868884,3.54E+35,FALSE,8254,1.996,4.083,0.003217998,0.102163186,55873.84845,55873.95061,55873.86888
5707999,4,441.8348721,441.9574777,441.8553064,5.37E+35,FALSE,7841,1.083,4.454,0.010488436,0.122605629,55274.83487,55274.95748,55274.85531
