kepler_id,quarter,flare_start_time,flare_end_time,flare_peak_time,energy,excluded,Teff,Radius,logg,flare_amp,flare_duration,time_start_BJD,time_end_BJD,flare_peak_BJD
4458638,5,498.5612394,498.8268884,498.6021084,2.64E+35,FALSE,6302,1.298,4.281,0.004523444,0.265649088,55331.56124,55331.82689,55331.60211
4474127,9,825.9459583,826.0072617,825.9663927,2.06E+34,FALSE,6098,1.35,4.148,0.001535725,0.061303313,55658.94596,55659.00726,55658.96639
4546355,7,685.9357817,685.9970797,685.9562143,6.61E+34,FALSE,6458,1.262,4.301,0.002774304,0.061298049,55518.93578,55518.99708,55518.95621
4567873,17,1562.066061,1562.127364,1562.086495,1.16E+35,FALSE,6518,1.167,4.379,0.00492661,0.061303073,56395.06606,56395.12736,56395.0865
4567902,13,1271.524432,1271.585736,1271.544867,9.90E+33,FALSE,6238,1.172,4.333,0.001576367,0.06130318,56104.52443,56104.58574,56104.54487
4567902,8,749.1145629,749.1758627,749.1349961,3.40E+34,FALSE,6238,1.172,4.333,0.002910823,0.061299866,55582.11456,55582.17586,55582.135
4567902,16,1527.450689,1527.511991,1527.471123,3.94E+34,FALSE,6238,1.172,4.333,0.002151702,0.06130157,56360.45069,56360.51199,56360.47112
4588115,9,865.363954,865.4252579,865.3843885,1.65E+35,FALSE,6084,1.404,4.18,0.010889427,0.061303862,55698.36395,55698.42526,55698.38439
4633692,7,713.0704017,713.1317006,713.0908347,9.67E+34,FALSE,6217,1.2,4.272,0.009665976,0.061298848,55546.0704,55546.1317,55546.09083
4641519,4,382.5766207,382.6583547,382.5970542,4.09E+34,FALSE,6287,1.277,4.255,0.002033775,0.081734028,55215.57662,55215.65835,55215.59705
4641519,11,1017.023376,1017.145972,1017.043808,4.56E+34,FALSE,6287,1.277,4.255,0.001596039,0.122596256,55850.02338,55850.14597,55850.04381
4648515,5,512.9879841,513.0492874,513.0084184,2.31E+34,FALSE,6418,1.241,4.244,0.001701389,0.061303342,55345.98798,55346.04929,55346.00842
4659416,3,260.6746325,260.7359312,260.6950654,2.96E+34,FALSE,6089,1.173,4.328,0.005504583,0.061298671,55093.67463,55093.73593,55093.69507
4659416,7,695.0900393,695.1513371,695.110472,4.82E+34,FALSE,6089,1.173,4.328,0.00285087,0.061297823,55528.09004,55528.15134,55528.11047
4659416,7,641.7404478,641.822179,641.7608807,6.44E+34,FALSE,6089,1.173,4.328,0.00620027,0.081731212,55474.74045,55474.82218,55474.76088
4659416,7,666.5048532,666.566151,666.5252859,6.59E+34,FALSE,6089,1.173,4.328,0.00294099,0.061297786,55499.50485,55499.56615,55499.52529
4659416,11,1004.02852,1004.110252,1004.048953,7.32E+34,FALSE,6089,1.173,4.328,0.006548181,0.081731559,55837.02852,55837.11025,55837.04895
4659416,11,1020.476925,1020.558656,1020.517791,7.45E+34,FALSE,6089,1.173,4.328,0.005815449,0.081730755,55853.47693,55853.55866,55853.51779
4659416,7,672.5120346,672.5937649,672.5324672,8.23E+34,FALSE,6089,1.173,4.328,0.003961201,0.081730307,55505.51203,55505.59376,55505.53247
4659416,9,856.7000284,856.8022014,856.7204629,8.83E+34,FALSE,6089,1.173,4.328,0.005901118,0.102173027,55689.70003,55689.8022,55689.72046
4659416,17,1579.557974,1579.619277,1579.578408,1.08E+35,FALSE,6089,1.173,4.328,0.007868744,0.061303528,56412.55797,56412.61928,56412.57841
4679769,2,218.1941142,218.2554151,218.2145479,8.63E+34,FALSE,6596,1.326,4.224,0.006902748,0.061300924,55051.19411,55051.25542,55051.21455
4731303,9,812.3372181,812.3985214,812.3576525,4.50E+34,FALSE,6472,1.226,4.323,0.002530912,0.061303347,55645.33722,55645.39852,55645.35765
4731303,2,256.6693422,256.7715066,256.6897752,6.07E+34,FALSE,6472,1.226,4.323,0.002903519,0.102164365,55089.66934,55089.77151,55089.68978
4731594,7,655.7567922,655.8180901,655.7772248,2.00E+34,FALSE,6028,1.251,4.303,0.001384539,0.061297939,55488.75679,55488.81809,55488.77722
4742875,3,278.9209073,278.9822053,278.9413399,2.83E+34,FALSE,6307,1.273,4.326,0.000968776,0.061298057,55111.92091,55111.98221,55111.94134
