kepler_id,quarter,flare_start_time,flare_end_time,flare_peak_time,energy,excluded,Teff,Radius,logg,Prot,flare_amp,flare_duration,time_start_BJD,time_end_BJD,flare_peak_BJD,Prot source
7523785,10,952.2911608,952.3524617,952.3115945,1.47E+34,FALSE,5680,0.97,4.467,6,0.001674159,0.061300914,55785.29116,55785.35246,55785.31159,This work
7523785,13,1258.160237,1258.22154,1258.180671,1.66E+34,FALSE,5680,0.97,4.467,6,0.002625937,0.061303134,56091.16024,56091.22154,56091.18067,This work
7523785,2,186.133129,186.194431,186.153563,1.86E+34,FALSE,5680,0.97,4.467,6,0.0014,0.061301975,55019.13313,55019.19443,55019.15356,This work
7523785,13,1270.420841,1270.482144,1270.441275,1.99E+34,FALSE,5680,0.97,4.467,6,0.002270065,0.061302861,56103.42084,56103.48214,56103.44128,This work
7523785,8,773.0833594,773.1446605,773.1037932,2.16E+34,FALSE,5680,0.97,4.467,6,0.006414985,0.061301122,55606.08336,55606.14466,55606.10379,This work
7523785,13,1248.944319,1249.026057,1248.985188,2.43E+34,FALSE,5680,0.97,4.467,6,0.004259773,0.081737807,56081.94432,56082.02606,56081.98519,This work
7523785,16,1491.937467,1492.0192,1491.978334,3.09E+34,FALSE,5680,0.97,4.467,6,0.001410628,0.081733212,56324.93747,56325.0192,56324.97833,This work
7523785,16,1517.642822,1517.724557,1517.663256,3.09E+34,FALSE,5680,0.97,4.467,6,0.006519706,0.081734932,56350.64282,56350.72456,56350.66326,This work
7523785,2,241.7941749,241.8963407,241.8146081,4.43E+34,FALSE,5680,0.97,4.467,6,0.0114,0.102165824,55074.79417,55074.89634,55074.81461,This work
7523785,3,307.8740386,307.9966347,307.8944713,4.45E+34,FALSE,5680,0.97,4.467,6,0.009,0.122596138,55140.87404,55140.99663,55140.89447,This work
7523785,2,208.9168187,209.0394206,208.957686,6.28E+34,FALSE,5680,0.97,4.467,6,0.0049,0.122601879,55041.91682,55042.03942,55041.95769,This work
7524610,4,375.384352,375.4456518,375.4047852,2.23E+35,FALSE,5983,1.066,4.426,NA,0.0273,0.061299764,55208.38435,55208.44565,55208.40479,NA
7532880,14,1360.411198,1360.472497,1360.431631,4.71E+34,FALSE,5808,0.969,4.412,2,0.01788834,0.061299566,56193.4112,56193.4725,56193.43163,This work
7532880,14,1323.692281,1323.753582,1323.712715,4.71E+34,FALSE,5808,0.969,4.412,2,0.012971697,0.061301246,56156.69228,56156.75358,56156.71271,This work
7532880,14,1364.865627,1364.926927,1364.88606,5.23E+34,FALSE,5808,0.969,4.412,2,0.007438328,0.061299488,56197.86563,56197.92693,56197.88606,This work
7532880,15,1439.751814,1439.813112,1439.772247,5.38E+34,FALSE,5808,0.969,4.412,2,0.011298382,0.061298177,56272.75181,56272.81311,56272.77225,This work
7532880,4,406.0141337,406.0754348,406.0345674,5.80E+34,FALSE,5808,0.969,4.412,2,0.0113,0.061301149,55239.01413,55239.07543,55239.03457,This work
7532880,14,1302.257153,1302.318455,1302.277587,6.21E+34,FALSE,5808,0.969,4.412,2,0.013510212,0.061302121,56135.25715,56135.31845,56135.27759,This work
7532880,14,1367.195003,1367.256302,1367.215436,6.24E+34,FALSE,5808,0.969,4.412,2,0.010521142,0.061299297,56200.195,56200.2563,56200.21544,This work
7532880,11,1076.523767,1076.585065,1076.5442,6.47E+34,FALSE,5808,0.969,4.412,2,0.009512707,0.061298216,55909.52377,55909.58507,55909.5442,This work
7532880,4,401.8865299,401.9682645,401.9069636,6.80E+34,FALSE,5808,0.969,4.412,2,0.0194,0.0817346,55234.88653,55234.96826,55234.90696,This work
7532880,14,1318.78818,1318.869915,1318.808613,7.03E+34,FALSE,5808,0.969,4.412,2,0.01123875,0.081735139,56151.78818,56151.86991,56151.80861,This work
7532880,15,1425.612399,1425.673697,1425.632832,7.19E+34,FALSE,5808,0.969,4.412,2,0.008926613,0.061298001,56258.6124,56258.6737,56258.63283,This work
7532880,6,584.8338004,584.8951013,584.8542341,7.30E+34,FALSE,5808,0.969,4.412,2,0.0083,0.061300913,55417.8338,55417.8951,55417.85423,This work
7532880,6,591.3929841,591.4542848,591.4134176,7.99E+34,FALSE,5808,0.969,4.412,2,0.0095,0.061300625,55424.39298,55424.45428,55424.41342,This work
7532880,15,1440.609987,1440.671285,1440.63042,8.58E+34,FALSE,5808,0.969,4.412,2,0.010277651,0.061298087,56273.60999,56273.67129,56273.63042,This work
7532880,15,1456.3432,1456.424931,1456.384066,9.33E+34,FALSE,5808,0.969,4.412,2,0.026106885,0.081731178,56289.3432,56289.42493,56289.38407,This work
7532880,15,1466.580057,1466.661788,1466.620922,1.07E+35,FALSE,5808,0.969,4.412,2,0.007190442,0.081731474,56299.58006,56299.66179,56299.62092,This work
7532880,6,574.6373766,574.7191118,574.6578104,1.07E+35,FALSE,5808,0.969,4.412,2,0.0175,0.081735136,55407.63738,55407.71911,55407.65781,This work
7532880,5,452.1337805,452.1950834,452.1542148,1.17E+35,FALSE,5808,0.969,4.412,2,0.0156,0.061302961,55285.13378,55285.19508,55285.15421,This work
7532880,2,253.6863983,253.7476973,253.7068313,1.40E+35,FALSE,5808,0.969,4.412,2,0.0118,0.061299021,55086.6864,55086.7477,55086.70683,This work
7532880,5,459.6740564,459.7762283,459.6944907,1.76E+35,FALSE,5808,0.969,4.412,2,0.0178,0.102171908,55292.67406,55292.77623,55292.69449,This work
7532880,5,528.5790022,528.6811738,528.5994365,1.87E+35,FALSE,5808,0.969,4.412,2,0.0137,0.102171612,55361.579,55361.68117,55361.59944,This work
7532880,6,589.0226907,589.0839915,589.0431243,1.90E+35,FALSE,5808,0.969,4.412,2,0.0221,0.061300729,55422.02269,55422.08399,55422.04312,This work
7532880,2,174.5060934,174.6082642,174.5469617,2.07E+35,FALSE,5808,0.969,4.412,2,0.0258,0.102170715,55007.50609,55007.60826,55007.54696,This work
7532880,2,215.5373613,215.659963,215.5782284,2.38E+35,FALSE,5808,0.969,4.412,2,0.0286,0.12260169,55048.53736,55048.65996,55048.57823,This work
7532880,6,569.2837144,569.3858837,569.3041481,2.54E+35,FALSE,5808,0.969,4.412,2,0.0187,0.102169292,55402.28371,55402.38588,55402.30415,This work
7532880,6,541.4729842,541.5955894,541.4934184,2.72E+35,FALSE,5808,0.969,4.412,2,0.0644,0.122605203,55374.47298,55374.59559,55374.49342,This work
7532880,2,170.6031646,170.7257698,170.644033,2.73E+35,FALSE,5808,0.969,4.412,2,0.018,0.122605231,55003.60316,55003.72577,55003.64403,This work
7532880,9,847.0752973,847.1979041,847.0957318,3.13E+35,FALSE,5808,0.969,4.412,2,0.046309043,0.122606791,55680.0753,55680.1979,55680.09573,This work
7532880,0,124.2580181,124.4010595,124.2988871,3.59E+35,FALSE,5808,0.969,4.412,2,0.0261,0.143041427,54957.25802,54957.40106,54957.29889,This work
7532880,2,250.7644665,250.9483644,250.8053326,4.12E+35,FALSE,5808,0.969,4.412,2,0.0326,0.183897897,55083.76447,55083.94836,55083.80533,This work
7532880,1,147.3898192,147.5124255,147.4102535,4.19E+35,FALSE,5808,0.969,4.412,2,0.0407,0.122606316,54980.38982,54980.51243,54980.41025,This work
7533358,14,1278.573964,1278.635267,1278.594398,3.13E+34,FALSE,5810,1.136,4.307,NA,0.003811094,0.061302918,56111.57396,56111.63527,56111.5944,NA
7538176,12,1178.20021,1178.343249,1178.220644,8.51E+34,FALSE,5881,0.936,4.477,NA,0.010824062,0.143038729,56011.20021,56011.34325,56011.22064,NA
7546429,6,592.9255957,592.9868964,592.9460293,5.10E+35,FALSE,5767,0.991,4.402,0.5,0.0843,0.061300792,55425.9256,55425.9869,55425.94603,This work
7552950,9,888.025673,888.0869765,888.0461075,4.79E+34,FALSE,5609,0.914,4.467,0.5,0.015059552,0.061303451,55721.02567,55721.08698,55721.04611,This work
7553464,14,1300.86756,1300.928862,1300.887994,9.31E+33,FALSE,5710,0.98,4.403,11,0.002992604,0.061302424,56133.86756,56133.92886,56133.88799,This work
7595157,13,1231.759163,1231.820467,1231.779598,1.58E+34,FALSE,5300,0.986,4.385,NA,0.00214264,0.061303323,56064.75916,56064.82047,56064.7796,NA
7597422,10,963.4682279,963.5295282,963.4886613,4.04E+34,FALSE,5780,1,4.438,NA,0.006494208,0.061300284,55796.46823,55796.52953,55796.48866,NA
7597422,13,1224.075739,1224.157477,1224.096174,4.72E+34,FALSE,5780,1,4.438,NA,0.010280188,0.081737916,56057.07574,56057.15748,56057.09617,NA
7597422,12,1178.997565,1179.058868,1179.017999,6.50E+34,FALSE,5780,1,4.438,NA,0.006265979,0.061302618,56011.99756,56012.05887,56012.018,NA
7598886,17,1561.003898,1561.065201,1561.024333,9.09E+33,FALSE,5790,1.075,4.333,17,0.001254606,0.061302876,56394.0039,56394.0652,56394.02433,This work
7603019,13,1231.677219,1231.738522,1231.697653,1.76E+34,FALSE,5869,1.058,4.385,10,0.001727841,0.061303398,56064.67722,56064.73852,56064.69765,This work
7604425,5,534.5050178,534.5663205,534.5254521,1.73E+34,FALSE,5780,1,4.438,2,0.0031,0.061302641,55367.50502,55367.56632,55367.52545,This work
7604425,5,509.2686289,509.3299321,509.2890633,2.72E+34,FALSE,5780,1,4.438,2,0.0032,0.061303217,55342.26863,55342.32993,55342.28906,This work
7604425,1,145.4690997,145.5304029,145.4895342,3.24E+34,FALSE,5780,1,4.438,2,0.0052,0.061303106,54978.4691,54978.5304,54978.48953,This work
7604425,15,1459.857564,1459.918863,1459.877997,3.28E+34,FALSE,5780,1,4.438,2,0.005976393,0.061298648,56292.85756,56292.91886,56292.878,This work
7604425,16,1501.786366,1501.8681,1501.8068,3.55E+34,FALSE,5780,1,4.438,2,0.003795389,0.081733806,56334.78637,56334.8681,56334.8068,This work
7604425,15,1409.490856,1409.572587,1409.511289,4.27E+34,FALSE,5780,1,4.438,2,0.005625183,0.08173097,56242.49086,56242.57259,56242.51129,This work
7604425,15,1391.366991,1391.448723,1391.387424,4.28E+34,FALSE,5780,1,4.438,2,0.005490016,0.081731388,56224.36699,56224.44872,56224.38742,This work
7604425,16,1473.608929,1473.711094,1473.649795,4.94E+34,FALSE,5780,1,4.438,2,0.003030202,0.102165298,56306.60893,56306.71109,56306.6498,This work
7604425,12,1157.459916,1157.541652,1157.48035,5.20E+34,FALSE,5780,1,4.438,2,0.005285225,0.081735449,55990.45992,55990.54165,55990.48035,This work
7604425,14,1353.341174,1353.402474,1353.361607,5.37E+34,FALSE,5780,1,4.438,2,0.003464137,0.061299723,56186.34117,56186.40247,56186.36161,This work
7604425,14,1313.679709,1313.741011,1313.700143,5.37E+34,FALSE,5780,1,4.438,2,0.029825856,0.061301382,56146.67971,56146.74101,56146.70014,This work
7604425,7,693.8436781,693.9867072,693.8641109,5.43E+34,FALSE,5780,1,4.438,2,0.00973677,0.14302909,55526.84368,55526.98671,55526.86411,This work
7604425,16,1475.28444,1475.427471,1475.304873,5.82E+34,FALSE,5780,1,4.438,2,0.002965558,0.143031531,56308.28444,56308.42747,56308.30487,This work
7604425,12,1173.010191,1173.112361,1173.030625,6.34E+34,FALSE,5780,1,4.438,2,0.007106675,0.102170395,56006.01019,56006.11236,56006.03062,This work
7604425,13,1238.747511,1238.849683,1238.767946,6.93E+34,FALSE,5780,1,4.438,2,0.016000405,0.102172294,56071.74751,56071.84968,56071.76795,This work
7604425,8,757.3903885,757.4516889,757.410822,7.04E+34,FALSE,5780,1,4.438,2,0.008649848,0.061300359,55590.39039,55590.45169,55590.41082,This work
7604425,11,1074.786871,1074.889035,1074.827737,1.50E+35,FALSE,5780,1,4.438,2,0.048812298,0.102163882,55907.78687,55907.88904,55907.82774,This work
7604425,8,787.0600917,787.1826953,787.0805257,1.81E+35,FALSE,5780,1,4.438,2,0.041486104,0.12260358,55620.06009,55620.1827,55620.08053,This work
7604425,11,1036.04646,1036.148623,1036.066892,2.32E+35,FALSE,5780,1,4.438,2,0.015510304,0.102163608,55869.04646,55869.14862,55869.06689,This work
7610248,9,887.6786297,887.7399329,887.699064,3.99E+34,FALSE,5300,0.968,4.397,10,0.003212109,0.061303198,55720.67863,55720.73993,55720.69906,This work
7610790,11,1081.734109,1081.795408,1081.754542,2.86E+34,FALSE,5794,0.994,4.48,NA,0.005147527,0.061298367,55914.73411,55914.79541,55914.75454,NA
7612842,6,557.4728819,557.5546181,557.4933161,2.30E+34,FALSE,5846,0.917,4.394,10,0.0019,0.08173617,55390.47288,55390.55462,55390.49332,This work
7613098,17,1561.044475,1561.105778,1561.064909,9.43E+34,FALSE,5778,0.911,4.531,NA,0.018296048,0.06130272,56394.04448,56394.10578,56394.06491,NA
7618231,4,386.6839695,386.7452696,386.7044029,2.03E+34,FALSE,5701,0.992,4.444,11,0.0044,0.061300078,55219.68397,55219.74527,55219.7044,This work
7622767,16,1542.510585,1542.571887,1542.531019,1.26E+34,FALSE,5934,1.015,4.335,6,0.001749463,0.061301896,56375.51059,56375.57189,56375.53102,This work
7624504,7,672.3284592,672.3897572,672.3488918,3.99E+34,FALSE,5842,0.964,4.434,NA,0.004850767,0.06129802,55505.32846,55505.38976,55505.34889,NA
7628174,5,484.9102669,484.9715704,484.9307014,3.45E+34,FALSE,5926,0.939,4.506,NA,0.0075,0.061303499,55317.91027,55317.97157,55317.9307,NA
7659343,13,1231.820913,1231.882216,1231.841347,1.22E+35,FALSE,5390,1.095,4.341,NA,0.010162594,0.061303138,56064.82091,56064.88222,56064.84135,NA
7660779,8,799.7296884,799.7909911,799.7501226,7.08E+34,FALSE,5704,1.114,4.26,NA,0.004202237,0.061302762,55632.72969,55632.79099,55632.75012,NA
7662963,15,1409.306413,1409.367711,1409.326846,4.62E+34,FALSE,5993,1.052,4.366,NA,0.005775299,0.061298246,56242.30641,56242.36771,56242.32685,NA
7663910,13,1232.413326,1232.474629,1232.43376,3.40E+34,FALSE,5720,1.034,4.359,NA,0.004241476,0.061303317,56065.41333,56065.47463,56065.43376,NA
7667141,17,1561.106307,1561.16761,1561.126741,4.33E+34,FALSE,5982,0.96,4.493,NA,0.00645532,0.061302965,56394.10631,56394.16761,56394.12674,NA
7667971,3,274.0166733,274.1188372,274.0371061,1.39E+34,FALSE,5966,0.987,4.43,5,0.0012,0.102163953,55107.01667,55107.11884,55107.03711,This work
7668358,9,841.129386,841.1906894,841.1498204,1.94E+34,FALSE,5668,0.978,4.359,41.83,0.003056098,0.0613034,55674.12939,55674.19069,55674.14982,McQuillan et al.(2014)
7670830,13,1206.624796,1206.686099,1206.645231,3.99E+34,FALSE,5849,0.919,4.517,NA,0.007227644,0.061303234,56039.6248,56039.6861,56039.64523,NA
7680049,13,1231.738471,1231.799775,1231.758906,4.29E+34,FALSE,5889,1.046,4.46,NA,0.003389493,0.061303498,56064.73847,56064.79977,56064.75891,NA
7690781,12,1151.983507,1152.044808,1152.003941,2.91E+34,FALSE,5966,0.904,4.519,6,0.005348046,0.061301257,55984.98351,55985.04481,55985.00394,This work
7690781,4,412.5528941,412.6141954,412.5733278,3.25E+34,FALSE,5966,0.904,4.519,6,0.0056,0.061301368,55245.55289,55245.6142,55245.57333,This work
7695344,11,1026.320849,1026.382148,1026.341282,1.12E+35,FALSE,5952,1.044,4.407,NA,0.012561531,0.061298473,55859.32085,55859.38215,55859.34128,NA
7697657,2,181.3718786,181.4331811,181.3923127,3.37E+34,FALSE,5849,0.933,4.436,NA,0.0031,0.061302473,55014.37188,55014.43318,55014.39231,NA
7697947,5,445.410662,445.4923987,445.4310961,4.00E+34,FALSE,5798,0.99,4.417,5,0.0074,0.081736734,55278.41066,55278.4924,55278.4311,This work
7703854,3,264.3935985,264.4753306,264.4140315,2.27E+34,FALSE,5438,1.051,4.333,21,0.0032,0.081732033,55097.3936,55097.47533,55097.41403,This work
7703854,11,1011.874951,1011.93625,1011.895384,3.67E+34,FALSE,5438,1.051,4.333,21,0.00419155,0.061298869,55844.87495,55844.93625,55844.89538,This work
7707995,10,944.8124183,944.8737201,944.8328522,2.85E+34,FALSE,5888,1.039,4.388,NA,0.003700521,0.061301842,55777.81242,55777.87372,55777.83285,NA
7728759,10,984.3710366,984.4323357,984.3914697,3.67E+34,FALSE,5580,0.951,4.46,NA,0.008327591,0.061299066,55817.37104,55817.43234,55817.39147,NA
7733138,17,1560.963477,1561.02478,1560.983911,6.17E+34,FALSE,5794,1.069,4.343,NA,0.009742055,0.061303014,56393.96348,56394.02478,56393.98391,NA
7733614,16,1550.705441,1550.766743,1550.725875,1.46E+34,FALSE,5657,1.044,4.344,NA,0.002547384,0.061302779,56383.70544,56383.76674,56383.72587,NA
7738603,12,1172.949207,1173.051378,1172.990075,5.92E+34,FALSE,5547,0.903,4.523,NA,0.004545454,0.102170867,56005.94921,56006.05138,56005.99007,NA
7738762,17,1588.733578,1588.794881,1588.754012,3.80E+35,FALSE,5780,1,4.438,NA,0.045664538,0.0613033,56421.73358,56421.79488,56421.75401,NA
7742289,13,1232.167822,1232.229125,1232.188257,1.23E+36,FALSE,5780,1,4.438,NA,0.197008163,0.061303311,56065.16782,56065.22913,56065.18826,NA
7746958,4,354.9716384,355.0329375,354.9920714,1.15E+34,FALSE,5780,1,4.438,NA,0.0029,0.061299101,55187.97164,55188.03294,55187.99207,NA
7746958,16,1523.711704,1523.773005,1523.732137,4.49E+34,FALSE,5780,1,4.438,NA,0.006376897,0.061301453,56356.7117,56356.773,56356.73214,NA
7751017,14,1361.289692,1361.350992,1361.310125,2.45E+34,FALSE,5949,1.081,4.299,3,0.002049777,0.061299443,56194.28969,56194.35099,56194.31013,This work
7756241,7,651.9567375,652.0180359,651.9771702,5.68E+34,FALSE,5977,1.022,4.473,NA,0.006141154,0.061298402,55484.95674,55485.01804,55484.97717,NA
7761138,2,209.4072604,209.4685616,209.4276943,3.27E+34,FALSE,5792,1.038,4.434,14,0.0048,0.06130121,55042.40726,55042.46856,55042.42769,This work
7761519,2,216.0482088,216.1095097,216.0686423,1.58E+34,FALSE,5383,0.939,4.452,10,0.0039,0.061300928,55049.04821,55049.10951,55049.06864,This work
7762560,13,1231.779036,1231.84034,1231.799471,2.19E+34,FALSE,5926,0.913,4.519,NA,0.00463527,0.061303468,56064.77904,56064.84034,56064.79947,NA
7767181,9,853.7162474,853.7775508,853.736682,5.04E+34,FALSE,5568,0.916,4.523,15,0.004783844,0.061303449,55686.71625,55686.77755,55686.73668,This work
7770492,5,518.9541471,519.0154504,518.9745814,7.82E+34,FALSE,5991,0.978,4.484,NA,0.0058,0.061303347,55351.95415,55352.01545,55351.97458,NA
7772296,5,534.9951358,535.0564389,535.0155702,2.71E+34,FALSE,5636,1.119,4.266,11,0.004,0.061303042,55367.99514,55368.05644,55368.01557,This work
7772296,6,596.4197345,596.4810352,596.4401681,3.31E+34,FALSE,5636,1.119,4.266,11,0.0045,0.061300709,55429.41973,55429.48104,55429.44017,This work
7777849,3,330.5752807,330.6365786,330.5957133,6.48E+34,FALSE,5881,0.967,4.447,NA,0.0033,0.061297928,55163.57528,55163.63658,55163.59571,NA
7779077,14,1282.824033,1282.885336,1282.844468,2.89E+34,FALSE,5602,1.009,4.404,11,0.003197682,0.061303147,56115.82403,56115.88534,56115.84447,This work
7779077,14,1274.711581,1274.772884,1274.732016,2.98E+34,FALSE,5602,1.009,4.404,11,0.005112655,0.06130324,56107.71158,56107.77288,56107.73202,This work
7799172,11,1007.991521,1008.052819,1008.011953,5.83E+34,FALSE,5681,0.947,4.387,21.079,0.007131739,0.061298546,55840.99152,55841.05282,55841.01195,McQuillan et al.(2014)
7800261,11,1093.584846,1093.687011,1093.625712,3.80E+35,FALSE,5631,0.972,4.4,NA,0.008284175,0.102165944,55926.58485,55926.68701,55926.62571,NA
7802727,9,902.9025481,902.9638503,902.922982,3.06E+34,FALSE,5953,0.923,4.493,20,0.00510012,0.061302238,55735.90255,55735.96385,55735.92298,This work
7803317,3,313.2678222,313.3291205,313.288255,6.14E+34,FALSE,5919,0.982,4.412,2,0.0068,0.061298382,55146.26782,55146.32912,55146.28825,This work
7807964,12,1166.103768,1166.205938,1166.144636,8.65E+34,FALSE,5853,0.953,4.478,0.5,0.010114742,0.102170446,55999.10377,55999.20594,55999.14464,This work
7808726,13,1232.167907,1232.22921,1232.188341,1.51E+35,FALSE,5900,0.951,4.509,0.5,0.005105305,0.06130327,56065.16791,56065.22921,56065.18834,This work
7811688,7,660.1499306,660.2112288,660.1703632,1.54E+34,FALSE,5622,0.994,4.406,26.708,0.001938387,0.061298246,55493.14993,55493.21123,55493.17036,McQuillan et al.(2014)
7815722,3,316.1492304,316.2105286,316.169663,2.45E+34,FALSE,5854,1.01,4.419,NA,0.0027,0.061298178,55149.14923,55149.21053,55149.16966,NA
7820846,13,1237.010539,1237.071842,1237.030973,3.83E+34,FALSE,5657,0.906,4.505,NA,0.006739724,0.061303381,56070.01054,56070.07184,56070.03097,NA
7821531,9,891.8063976,891.8677006,891.8268319,8.63E+34,FALSE,5681,0.923,4.524,32.662,0.017518301,0.061303038,55724.8064,55724.8677,55724.82683,Reinhold & Gizon (2015)
7827152,15,1441.529489,1441.590787,1441.549922,8.50E+34,FALSE,5780,1,4.438,0.5,0.00715074,0.061298125,56274.52949,56274.59079,56274.54992,This work
7832125,15,1464.005647,1464.066945,1464.02608,2.05E+34,FALSE,5505,0.914,4.425,NA,0.004872243,0.061298512,56297.00565,56297.06695,56297.02608,NA
7833634,10,925.1344806,925.1957829,925.1549147,1.55E+34,FALSE,5993,0.986,4.489,7,0.003944627,0.061302346,55758.13448,55758.19578,55758.15491,This work
7839284,9,878.9528004,879.0141039,878.9732349,2.42E+34,FALSE,5968,1.023,4.436,19.071,0.003259602,0.061303477,55711.9528,55712.0141,55711.97323,McQuillan et al.(2014)
7840358,5,520.5275823,520.5888857,520.5480167,2.75E+34,FALSE,5491,0.943,4.408,14,0.0039,0.061303423,55353.52758,55353.58889,55353.54802,This work
7840358,7,708.8212657,708.8825638,708.8416984,2.81E+34,FALSE,5491,0.943,4.408,14,0.006772806,0.061298119,55541.82127,55541.88256,55541.8417,This work
7840358,8,746.5607684,746.6220677,746.5812015,3.32E+34,FALSE,5491,0.943,4.408,14,0.008808799,0.061299343,55579.56077,55579.62207,55579.5812,This work
7840358,6,596.4605848,596.5218855,596.4810184,3.73E+34,FALSE,5491,0.943,4.408,14,0.0084,0.061300696,55429.46058,55429.52189,55429.48102,This work
7840358,15,1447.618693,1447.679991,1447.639125,4.64E+34,FALSE,5491,0.943,4.408,14,0.007224715,0.061298032,56280.61869,56280.67999,56280.63913,This work
7840358,16,1530.842811,1530.904112,1530.863245,5.54E+34,FALSE,5491,0.943,4.408,14,0.019792457,0.061301161,56363.84281,56363.90411,56363.86324,This work
7841295,11,1093.585396,1093.68756,1093.626262,1.46E+35,FALSE,5780,1,4.438,NA,0.009309492,0.102164107,55926.5854,55926.68756,55926.62626,NA
7842033,8,738.8166458,738.8983777,738.8370788,1.35E+34,FALSE,5988,0.934,4.507,1,0.001872682,0.081731984,55571.81665,55571.89838,55571.83708,This work
7842033,6,589.1453543,589.2066555,589.165788,2.26E+34,FALSE,5988,0.934,4.507,1,0.002,0.061301152,55422.14535,55422.20666,55422.16579,This work
7846638,9,884.7560944,884.8173979,884.7765288,7.55E+34,FALSE,5931,1.134,4.318,3,0.007440877,0.061303492,55717.75609,55717.8174,55717.77653,This work
7846638,11,1089.682777,1089.744075,1089.70321,8.22E+34,FALSE,5931,1.134,4.318,3,0.01002466,0.061298219,55922.68278,55922.74408,55922.70321,This work
7846638,14,1356.896895,1356.958195,1356.917328,8.40E+34,FALSE,5931,1.134,4.318,3,0.010888735,0.061300055,56189.89689,56189.9582,56189.91733,This work
7846638,11,1065.470081,1065.531379,1065.490514,8.83E+34,FALSE,5931,1.134,4.318,3,0.006867498,0.061297889,55898.47008,55898.53138,55898.49051,This work
7846638,14,1346.557577,1346.639311,1346.578011,1.05E+35,FALSE,5931,1.134,4.318,3,0.007588854,0.081734035,56179.55758,56179.63931,56179.57801,This work
7848693,13,1231.696983,1231.758286,1231.717417,3.30E+34,FALSE,5915,0.947,4.388,4,0.006393398,0.061303612,56064.69698,56064.75829,56064.71742,This work
7868899,1,138.971476,139.0327787,138.9919102,9.34E+33,FALSE,5758,0.985,4.443,22.989,0.0016,0.061302733,54971.97148,54972.03278,54971.99191,McQuillan et al.(2014)
7868899,15,1373.957513,1374.018812,1373.977946,1.26E+34,FALSE,5758,0.985,4.443,22.989,0.001681202,0.06129869,56206.95751,56207.01881,56206.97795,McQuillan et al.(2014)
7870250,7,703.8961949,703.9574938,703.916628,2.49E+34,FALSE,5989,0.933,4.492,NA,0.003139675,0.061298877,55536.89619,55536.95749,55536.91663,NA
7871914,10,970.4970991,970.5583988,970.5175325,3.86E+33,FALSE,5688,1.043,4.346,NA,0.001092715,0.061299705,55803.4971,55803.5584,55803.51753,NA
7871964,10,970.4562336,970.5379665,970.4971,1.55E+35,FALSE,5993,0.986,4.489,NA,0.017105777,0.081732844,55803.45623,55803.53797,55803.4971,NA
7875066,4,415.8227943,415.8840964,415.8432284,6.99E+34,FALSE,5948,0.947,4.489,NA,0.006,0.061302091,55248.82279,55248.8841,55248.84323,NA
7875139,13,1232.311072,1232.372375,1232.331506,4.34E+34,FALSE,5930,0.939,4.468,NA,0.005350733,0.061303217,56065.31107,56065.37237,56065.33151,NA
7878054,11,1051.309417,1051.370715,1051.329849,1.48E+34,FALSE,5930,1.07,4.315,NA,0.001872972,0.061298234,55884.30942,55884.37072,55884.32985,NA
7880275,17,1561.024433,1561.085736,1561.044867,2.28E+34,FALSE,5812,0.923,4.513,NA,0.00326838,0.06130288,56394.02443,56394.08574,56394.04487,NA
7888991,17,1574.878668,1574.939971,1574.899103,4.75E+35,FALSE,5780,1,4.438,NA,0.121701857,0.061303101,56407.87867,56407.93997,56407.8991,NA
7888991,14,1315.232643,1315.334812,1315.253077,4.94E+36,FALSE,5780,1,4.438,NA,0.916398627,0.102168912,56148.23264,56148.33481,56148.25308,NA
7888991,15,1461.267477,1461.471806,1461.28791,6.70E+36,FALSE,5780,1,4.438,NA,0.323079148,0.204329065,56294.26748,56294.47181,56294.28791,NA
7888991,16,1550.030624,1550.153229,1550.071492,1.44E+37,FALSE,5780,1,4.438,NA,1.160766697,0.122604936,56383.03062,56383.15323,56383.07149,NA
7889232,13,1231.718012,1231.779315,1231.738446,2.72E+34,FALSE,5668,1.002,4.378,NA,0.004492249,0.061303382,56064.71801,56064.77932,56064.73845,NA
7899816,6,562.9287222,562.9900241,562.9491563,6.59E+34,FALSE,5993,0.986,4.489,NA,0.0076,0.061301936,55395.92872,55395.99002,55395.94916,NA
7899816,16,1502.195025,1502.256325,1502.215458,1.73E+35,FALSE,5993,0.986,4.489,NA,0.024617844,0.061300057,56335.19503,56335.25633,56335.21546,NA
7901070,10,985.0461148,985.1074147,985.066548,1.23E+34,FALSE,5997,1.083,4.403,NA,0.004159181,0.061299831,55818.04611,55818.10741,55818.06655,NA
7901916,3,308.7121357,308.7734337,308.7325684,1.42E+34,FALSE,5753,0.906,4.483,11,0.0024,0.061297999,55141.71214,55141.77343,55141.73257,This work
7902455,17,1560.983022,1561.044325,1561.003456,1.72E+34,FALSE,5726,0.937,4.503,17,0.003272888,0.06130281,56393.98302,56394.04432,56394.00346,This work
7907626,13,1231.73801,1231.799314,1231.758445,1.97E+34,FALSE,5811,0.966,4.483,18.993,0.002747636,0.061303583,56064.73801,56064.79931,56064.75844,McQuillan et al.(2014)
7909575,1,145.8569291,145.9182325,145.8773636,1.69E+34,FALSE,5387,0.922,4.418,16,0.0034,0.06130339,54978.85693,54978.91823,54978.87736,This work
7910152,13,1231.594924,1231.7584,1231.676662,3.59E+34,FALSE,5731,0.958,4.455,NA,0.002388906,0.163475972,56064.59492,56064.7584,56064.67666,NA
