kepler_id,RA,Dec,Teff,logg,Radius,Prot
10612836,296.55054,47.897652,5911,4.519,0.914,
10613719,296.82593,47.807201,5838,4.495,0.962,
10613758,296.841,47.88604,5780,4.438,1,
10613784,296.84851,47.813812,5815,4.5,0.918,
10614109,296.9599,47.82766,5761,4.35,1.062,
10614848,297.16928,47.834881,5471,4.535,0.903,
10614852,297.17047,47.899719,5841,4.52,0.931,
10614877,297.17621,47.850479,5396,4.396,0.957,
10616187,297.54373,47.893429,5737,4.343,1.021,
10616441,297.62177,47.886631,5778,4.309,1.058,
10616920,297.76169,47.899963,5780,4.438,1,
10617029,297.78928,47.875,5792,4.494,0.917,
10617095,297.80844,47.822929,5825,4.504,0.965,
10617327,297.86685,47.897209,5780,4.438,1,
10617378,297.88083,47.804321,5747,4.508,0.907,
10617450,297.90103,47.875702,5626,4.304,1.063,
10617519,297.91882,47.877499,5999,4.494,0.959,
10617534,297.92422,47.812489,5455,4.396,0.948,
10617638,297.94925,47.816399,5862,4.424,1.049,
10617698,297.96793,47.881519,5814,4.358,1.021,
10617731,297.97537,47.825989,5734,4.358,1.12,
10617967,298.04236,47.842003,5780,4.438,1,
10618260,298.1265,47.882542,5931,4.294,1.124,
10618338,298.14777,47.890221,5997,4.457,0.975,
10618663,298.24347,47.807903,5780,4.438,1,
10618721,298.25519,47.80772,5780,4.438,1,
10618745,298.26178,47.88081,5889,4.465,0.923,
10618758,298.26819,47.82608,5999,4.494,0.959,
10618883,298.30267,47.897701,5953,4.371,1.085,
10618918,298.31238,47.856674,5912,4.381,1.1,
10619192,298.39526,47.81501,5624,4.432,1.018,
10619456,298.46259,47.817589,5610,4.466,0.901,
10619632,298.51575,47.830479,5921,4.309,1.046,
10619717,298.53958,47.84306,5903,4.417,0.986,
10619785,298.56226,47.867771,5780,4.438,1,
10620040,298.62891,47.867062,5747,4.411,0.97,
10620357,298.71652,47.800098,5627,4.408,0.975,
10620549,298.77417,47.886829,5794,4.343,1.03,
10621205,298.94873,47.829762,5714,4.296,1.13,
10621588,299.04962,47.87336,5843,4.458,0.959,
10621885,299.14047,47.892471,5713,4.479,0.924,
10622469,299.30618,47.892281,5663,4.349,1.018,
10644469,281.05917,47.95092,5855,4.518,0.902,
10644697,281.18295,47.95507,5799,4.491,0.941,
10644913,281.32794,47.943741,5989,4.449,1.011,
10645024,281.40958,47.976681,5680,4.468,0.972,
10645576,281.75354,47.919811,5945,4.342,1.114,
10645758,281.86493,47.905621,5869,4.513,0.942,
10645808,281.89264,47.902569,5497,4.43,0.9,
10646228,282.15411,47.935783,5780,4.438,1,
10646231,282.15656,47.98275,5780,4.438,1,
10646660,282.41638,47.970959,5885,4.402,1.054,
10646821,282.52179,47.96056,5822,4.465,0.949,
10646846,282.53714,47.905361,5393,4.403,0.946,
10647071,282.68646,47.935791,5561,4.411,0.956,
10647360,282.86417,47.97739,5872,4.45,0.916,
10647667,283.05322,47.974491,5910,4.306,1.145,
10647889,283.17218,47.930599,5971,4.426,0.999,
10647954,283.20908,47.94051,5231,4.455,0.9,
10648912,283.72141,47.976109,5941,4.519,0.911,
10648942,283.74707,47.989269,5714,4.368,1.076,
10648962,283.75406,47.920101,5835,4.487,0.908,
10649471,284.03818,47.944561,5919,4.327,1.084,
10649562,284.09818,47.928429,5386,4.389,0.969,
10649596,284.11884,47.94046,5767,4.455,0.945,
10649813,284.2359,47.91766,5763,4.527,0.904,
10651256,285.05548,47.999691,5751,4.508,0.94,
10651337,285.09613,47.906181,5672,4.366,1.066,
10651340,285.09879,47.99786,5763,4.45,0.946,
10651344,285.09998,47.945061,5934,4.49,0.929,
10651443,285.16608,47.938992,5699,4.497,0.909,
10651514,285.20996,47.918789,5962,4.479,0.959,
10651911,285.42233,47.94619,5900,4.48,0.93,
10651962,285.44443,47.930122,5953,4.485,0.926,
10652091,285.50772,47.93681,5638,4.454,0.942,
10652337,285.63733,47.990479,5893,4.505,0.941,
10652397,285.67316,47.950859,5825,4.504,0.965,
10652560,285.77277,47.96521,5435,4.416,0.976,
10652562,285.77322,47.931839,5375,4.402,0.986,
10652629,285.8125,47.97633,5560,4.366,1.086,
10652645,285.82101,47.949749,5381,4.426,0.911,
10652678,285.84421,47.98827,5957,4.506,0.937,
10652904,285.97696,47.920792,5919,4.493,0.964,
10653047,286.05347,47.987911,5817,4.496,0.962,
10653179,286.12555,47.947609,5936,4.501,0.965,
10653458,286.28198,47.943169,5949,4.493,0.962,
10655952,287.67007,47.93071,5907,4.495,0.917,
10656116,287.76978,47.910831,5641,4.514,0.925,
10656373,287.89624,47.966702,5132,4.4,0.978,
10656897,288.15833,47.952492,5999,4.494,0.959,
10656976,288.18976,47.969109,5718,4.513,0.917,
10657418,288.37827,47.916988,5936,4.501,0.965,
10657570,288.44894,47.910511,5778,4.531,0.911,
10657956,288.63382,47.976521,5780,4.438,1,
10657979,288.64465,47.960896,5780,4.438,1,
10658097,288.70105,47.946018,5982,4.493,0.96,
10658286,288.7742,47.925789,5929,4.394,1.075,
10658291,288.77606,47.977039,5620,4.347,1.095,
10658469,288.8573,47.959492,5999,4.494,0.959,
10658557,288.89728,47.988949,5689,4.49,0.954,
10658795,289.00647,47.93721,5706,4.525,0.926,
10658840,289.02994,47.932709,5262,4.406,0.997,
10659225,289.18628,47.946362,5911,4.519,0.914,
10659619,289.36526,47.936581,5955,4.403,1.098,
10659688,289.38623,47.95245,5780,4.438,1,
10659794,289.41595,47.937302,5250,4.467,0.906,
10659827,289.43286,47.98616,5980,4.419,1.106,
10659865,289.45337,47.951511,5305,4.428,0.944,
10661679,290.25308,47.983318,5791,4.505,0.958,
10661778,290.29623,47.990364,5780,4.438,1,
10662021,290.39279,47.997429,5600,4.32,1.118,
10662472,290.5791,47.930908,5370,4.425,0.913,
10662704,290.67642,47.975479,5966,4.39,1.061,
10663134,290.86346,47.90472,5780,4.438,1,
10663197,290.89511,47.942139,5780,4.438,1,
10663379,290.97125,47.977692,5763,4.396,1.041,
10663547,291.04932,47.977779,5803,4.478,0.965,
10663892,291.18793,47.981628,5957,4.506,0.937,
10663957,291.21188,47.938541,5841,4.52,0.931,
10663976,291.21762,47.95216,5548,4.378,1.035,
10663998,291.22446,47.999859,5895,4.489,0.991,
10664308,291.35892,47.90834,5942,4.506,0.938,
10664361,291.38129,47.91571,5941,4.461,0.9,
10664639,291.47952,47.942982,5550,4.382,0.984,
10664679,291.49564,47.97533,5823,4.474,0.914,
10664836,291.56757,47.995232,5774,4.415,0.986,
10665040,291.63477,47.955471,5734,4.475,0.942,
10665142,291.6666,47.997311,5949,4.377,1.105,
10665412,291.77423,47.932892,5821,4.506,0.942,
10665749,291.90216,47.96207,5993,4.425,0.993,
10665759,291.90744,47.980221,5914,4.453,0.973,
10666012,292.00131,47.982861,5700,4.443,0.964,
10666035,292.00958,47.990639,5841,4.52,0.931,
10666132,292.04935,47.92754,5999,4.474,0.937,
10666193,292.07565,47.941601,5679,4.42,1.007,
10666242,292.09824,47.940819,5671,4.501,0.955,
10666469,292.19275,47.984009,5893,4.505,0.941,
10666494,292.20102,47.936138,5921,4.493,0.946,
10666610,292.25131,47.997089,5977,4.473,1.022,
10666631,292.26263,47.943378,5776,4.512,0.95,
10666689,292.28891,47.918201,5780,4.438,1,
10666690,292.28979,47.912868,5991,4.484,0.978,
10666949,292.39188,47.947712,5780,4.438,1,
10667519,292.61798,47.98201,5428,4.464,0.908,
10667611,292.65219,47.90789,5774,4.508,0.941,
10667677,292.67813,47.959042,5294,4.444,0.908,
10667698,292.69061,47.967209,5964,4.471,0.964,
10667738,292.71207,47.951019,5585,4.517,0.937,
10667806,292.74179,47.945911,5839,4.504,0.93,
10668311,292.94812,47.938042,5460,4.393,1.005,
10668322,292.95248,47.98365,5915,4.416,1.071,
10668575,293.0563,47.985909,5460,4.365,1.024,
10668884,293.1882,47.927341,5880,4.518,0.917,
10669005,293.23486,47.919739,5991,4.484,0.978,
10669067,293.25769,47.991058,5747,4.494,0.962,
10669232,293.32303,47.925098,5754,4.534,0.905,
10669254,293.32993,47.938061,5755,4.451,0.936,
10669277,293.33997,47.905231,5791,4.364,0.972,
10669680,293.50055,47.97448,5642,4.44,0.911,
10670170,293.70074,47.96751,5778,4.531,0.911,
10670655,293.88773,47.988811,5977,4.473,1.022,
10671029,294.02631,47.972832,5359,4.474,0.933,
10671148,294.07056,47.947319,5865,4.404,0.983,
10671519,294.21149,47.994438,5891,4.44,0.947,
10674871,295.46463,47.90807,5952,4.519,0.907,
10674882,295.47006,47.920898,5774,4.43,1.007,
10675305,295.61954,47.96484,5966,4.493,0.961,
10675816,295.79077,47.97356,5981,4.492,0.957,
10675989,295.85144,47.94788,5865,4.518,0.918,
10676089,295.89081,47.959759,5509,4.437,0.976,
10676174,295.9165,47.93425,5718,4.425,0.951,
10676469,296.00937,47.982609,5447,4.381,0.973,
10676749,296.0983,47.978828,5878,4.512,0.945,
10676977,296.16168,47.907799,5779,4.396,1,
10677047,296.18231,47.913651,5668,4.343,1.043,
10677144,296.21054,47.933022,5878,4.512,0.945,
10677166,296.21713,47.926971,5638,4.513,0.92,
10677186,296.22293,47.92392,5903,4.353,1.1,
10677286,296.25482,47.941738,5977,4.473,1.022,
10677335,296.26944,47.935707,5780,4.438,1,
10677385,296.28473,47.907791,5881,4.379,0.95,
10677485,296.31204,47.905121,5772,4.528,0.901,
10677499,296.31662,47.95932,5926,4.519,0.913,
10677713,296.39459,47.963322,5749,4.299,1.129,
10677896,296.45331,47.95752,5482,4.381,0.968,
10677924,296.46478,47.988689,5718,4.308,1.119,
10678053,296.50244,47.901218,5571,4.365,1.047,
10679027,296.78381,47.952358,5778,4.531,0.911,
10679238,296.84167,47.9772,5900,4.509,0.951,
10679284,296.86343,47.943985,5780,4.438,1,
10679458,296.91806,47.95282,5651,4.402,0.982,
10679477,296.92581,47.970371,5704,4.477,0.99,
10679484,296.92767,47.901878,5988,4.507,0.934,
10679486,296.92825,47.924801,5819,4.447,0.962,
10679499,296.93268,47.99271,5923,4.419,0.979,
10679639,296.97604,47.938679,5964,4.339,1.116,
10681421,297.48779,47.972198,5780,4.438,1,
10681783,297.59293,47.995682,5885,4.354,1.006,
10681970,297.64764,47.99332,5941,4.519,0.911,
10681980,297.65103,47.988369,5880,4.518,0.917,
10682162,297.70349,47.98996,5895,4.503,0.94,
10682979,297.92758,47.906219,5780,4.438,1,
10683086,297.96118,47.974056,5780,4.438,1,
10683303,298.02985,47.931793,5780,4.438,1,
10683871,298.20013,47.92514,5725,4.44,0.941,
10684557,298.39359,47.990459,5944,4.351,1.085,
10684568,298.3959,47.964218,5775,4.454,0.929,
10684591,298.40356,47.92688,5880,4.518,0.917,
10684655,298.42365,47.985699,5721,4.517,0.905,
10684670,298.42633,47.946781,5560,4.379,1.04,
10684945,298.5087,47.905861,5684,4.375,1.083,
10684947,298.50879,47.91832,5754,4.514,0.943,
10685311,298.61081,47.913868,5780,4.438,1,
10685316,298.61194,47.957535,5780,4.438,1,
10685353,298.62207,47.913803,5780,4.438,1,
10685450,298.64853,47.901859,5755,4.428,0.966,
10685934,298.78842,47.950989,5843,4.481,0.958,
10686440,298.92651,47.99699,5892,4.382,1.038,
10686843,299.04343,47.996319,5858,4.502,0.903,
10687021,299.09995,47.967129,5519,4.406,0.923,
10708930,280.9567,48.04718,5993,4.447,0.96,
10709167,281.06329,48.092129,5681,4.493,0.935,
10709216,281.09781,48.01368,5837,4.441,0.972,
10709439,281.22433,48.097511,5995,4.366,1.076,
10709515,281.2583,48.011349,5952,4.476,1.015,
10709541,281.27777,48.031818,5971,4.408,0.992,
10709809,281.4368,48.07373,5925,4.383,1.031,
10709857,281.4563,48.04591,5780,4.438,1,
10710018,281.53299,48.02335,5910,4.505,0.94,
10710026,281.53629,48.041538,5823,4.345,1.081,
10710423,281.73999,48.064281,5594,4.4,0.984,
10710467,281.76569,48.088234,5780,4.438,1,
10710511,281.78134,48.066154,5780,4.438,1,
10710755,281.9364,48.010059,5796,4.472,0.904,
10710836,281.98325,48.015888,5695,4.444,0.954,
10711003,282.07602,48.01582,5780,4.438,1,
10711092,282.12796,48.093128,5804,4.516,0.929,
10711162,282.17288,48.087078,5759,4.332,1.093,
10711977,282.63992,48.005829,5949,4.423,0.934,
10712023,282.66479,48.07748,5747,4.32,1.048,
10712030,282.66757,48.081539,5842,4.434,0.964,
10712066,282.68445,48.093712,5771,4.422,0.94,
10712085,282.69357,48.023708,5968,4.416,0.979,
10712196,282.75974,48.028252,5996,4.464,0.957,
10712214,282.77237,48.076389,5667,4.354,1.033,
10712333,282.83017,48.064629,5957,4.427,1.012,
10712512,282.94238,48.084679,5847,4.355,0.993,
10712873,283.12634,48.021259,5772,4.451,0.943,
10713099,283.25012,48.07748,5506,4.353,1.052,
10713355,283.39917,48.060719,5825,4.474,0.937,
10713394,283.4238,48.097969,5849,4.383,0.975,
10713471,283.46317,48.075611,5804,4.488,0.978,
10713537,283.49454,48.050159,5638,4.326,1.026,
10714062,283.78125,48.075741,5691,4.37,1.124,
10714071,283.78613,48.039021,5830,4.374,1.071,
10714126,283.82681,48.08762,5953,4.371,1.085,
10714346,283.94211,48.032612,5754,4.534,0.905,
10714459,284.01431,48.079529,5815,4.429,1.025,
10714595,284.07758,48.051201,5866,4.348,1.09,
10716211,284.92737,48.059021,5780,4.438,1,
10716552,285.10336,48.052158,5866,4.507,0.903,
10716606,285.13605,48.018341,5514,4.349,1.013,
10716752,285.22171,48.076561,5936,4.429,1.009,
10716825,285.26306,48.035206,5780,4.438,1,
10716876,285.29166,48.029915,5780,4.438,1,
10716928,285.31284,48.065029,5854,4.471,0.992,
10717021,285.35812,48.01059,5753,4.329,1.06,
10717453,285.58408,48.052738,5977,4.473,1.022,
10717530,285.62164,48.016731,5500,4.311,1.076,
10717656,285.69452,48.001431,5957,4.498,0.971,
10718016,285.88962,48.013329,5508,4.475,0.938,
10718114,285.94183,48.002529,5789,4.388,1.097,
10718237,285.99487,48.001228,5895,4.489,0.991,
10718244,285.9971,48.01099,5989,4.416,0.999,
10718345,286.064,48.050529,5480,4.339,1.063,
10718475,286.12839,48.084141,5970,4.521,0.908,
10718663,286.21436,48.008842,5780,4.438,1,
10718853,286.332,48.08437,5906,4.47,0.969,
10719106,286.48322,48.051762,5962,4.464,1.019,
10719224,286.54974,48.06633,5904,4.471,1.001,
10721760,287.88919,48.04203,5709,4.394,1.013,
10722020,288.02652,48.004848,5724,4.345,1.039,
10722144,288.08475,48.013779,5515,4.357,1.001,
10722465,288.22495,48.014919,5774,4.508,0.941,
10722485,288.2327,48.002178,5678,4.365,0.99,
10723262,288.5694,48.089249,5970,4.521,0.908,
10723424,288.64581,48.012112,5955,4.52,0.91,
10723598,288.72806,48.00668,5895,4.489,0.991,
10723755,288.79465,48.09586,5970,4.486,0.985,
10723812,288.82373,48.015091,5836,4.5,0.97,
10723823,288.82617,48.027748,5803,4.463,0.937,
10723937,288.87604,48.016472,5708,4.418,0.999,
10724157,288.98615,48.073372,5712,4.372,0.946,
10724158,288.98648,48.0378,5857,4.396,1.039,
10724369,289.08365,48.018131,5949,4.493,0.962,
10724393,289.09738,48.00956,5714,4.452,0.946,
10724450,289.11987,48.045952,5893,4.505,0.941,
10724619,289.18893,48.074982,5999,4.428,0.939,
10724823,289.27536,48.07143,5862,4.362,1.055,
10724828,289.27789,48.065731,5196,4.39,0.986,
10724977,289.35059,48.000771,5984,4.49,0.984,
10727227,290.2836,48.021221,5951,4.444,0.944,
10727881,290.52576,48.084991,5944,4.492,0.926,
10728187,290.64771,48.032001,5900,4.509,0.951,
10728219,290.66058,48.04615,5615,4.455,0.912,
10728260,290.67957,48.069649,5343,4.432,0.906,
10728290,290.68958,48.02758,5773,4.48,0.992,
10728319,290.70294,48.009491,5988,4.507,0.934,
10728551,290.80853,48.032028,5942,4.506,0.938,
10728719,290.86804,48.069572,5780,4.438,1,
10729649,291.22229,48.084919,5911,4.519,0.914,
10729847,291.30646,48.076038,5988,4.507,0.934,
10729990,291.36703,48.006371,5956,4.358,1.001,
10730196,291.45486,48.011589,5941,4.519,0.911,
10730290,291.48898,48.015499,5930,4.444,0.967,
10730545,291.59091,48.092869,5993,4.489,0.986,
10730589,291.61292,48.06826,5977,4.473,1.022,
10730703,291.65778,48.009312,5288,4.391,0.978,
10731013,291.78381,48.091839,5831,4.503,0.922,
10731562,291.9884,48.032688,5926,4.498,0.91,
10731790,292.07025,48.03896,5948,4.489,0.947,
10731864,292.10278,48.05719,5897,4.476,0.999,
10732111,292.20511,48.05471,5906,4.48,0.956,
10732318,292.29382,48.07032,5772,4.528,0.901,
10732596,292.40033,48.089722,5891,4.498,0.959,
10732773,292.46774,48.082748,5407,4.361,1.011,
10732916,292.5177,48.092819,5822,4.446,1.03,
10733011,292.55457,48.010471,5900,4.509,0.951,
10733026,292.56177,48.020699,5869,4.513,0.942,
10733177,292.6203,48.00156,5991,4.484,0.978,
10733245,292.64175,48.020378,5585,4.339,1.038,
10733406,292.71347,48.082298,5843,4.456,0.935,
10733508,292.75543,48.089119,5148,4.408,0.961,
10733552,292.77374,48.046329,5649,4.438,0.945,
10733649,292.81223,48.067459,5412,4.425,0.938,
10733700,292.83627,48.090809,5999,4.494,0.959,
10733768,292.86581,48.02808,5790,4.528,0.9,
10733810,292.88022,48.092018,5225,4.434,0.915,
10733811,292.88046,48.08353,5973,4.465,1.016,
10733832,292.8912,48.090069,5533,4.451,0.941,
10733940,292.9483,48.082378,5910,4.471,0.951,
10734021,292.98029,48.047039,5432,4.42,0.913,
10734376,293.11511,48.009949,5651,4.502,0.953,
10734449,293.14893,48.04982,5780,4.438,1,
10734663,293.23572,48.01461,5778,4.531,0.911,
10734899,293.32782,48.088219,5768,4.491,0.915,
10735104,293.41153,48.052521,5754,4.534,0.905,
10735400,293.5155,48.052219,5794,4.418,1.007,
10735454,293.53262,48.005638,5934,4.453,0.939,
10735542,293.5657,48.09927,5999,4.494,0.959,
10735543,293.56619,48.022861,5807,4.46,0.932,
10735674,293.62173,48.036911,5453,4.52,0.918,
10735721,293.64206,48.057259,5743,4.49,0.975,
10735869,293.69586,48.063992,5663,4.53,0.915,
10736041,293.7663,48.05978,5345,4.45,0.964,
10736080,293.78363,48.053959,5529,4.486,0.909,
10736151,293.81833,48.061111,5926,4.506,0.939,
10736408,293.91907,48.031021,5842,4.437,0.95,
10736547,293.96838,48.057209,5831,4.385,1.032,
10736733,294.0253,48.007771,5996,4.492,0.956,
10736799,294.04962,48.052879,5880,4.412,1.057,
10736824,294.06186,48.019989,5970,4.521,0.908,
10736916,294.09412,48.066528,5583,4.488,0.937,
10737083,294.15305,48.009708,5984,4.521,0.906,
10737437,294.28503,48.059448,5754,4.534,0.905,
10737547,294.32553,48.071121,5903,4.343,1.082,
10737574,294.33755,48.080078,5775,4.454,0.929,
10741228,295.63229,48.001919,5818,4.523,0.925,
10741747,295.79959,48.008949,5653,4.52,0.92,
10741990,295.86884,48.016079,5978,4.427,0.95,
10742055,295.88412,48.02977,5993,4.489,0.986,
10742633,296.06976,48.030548,5988,4.507,0.934,
10742883,296.15259,48.096378,5888,4.504,0.944,
10743463,296.34241,48.020214,5780,4.438,1,
10744150,296.55655,48.04903,5941,4.519,0.911,
10744152,296.5578,48.023548,5926,4.506,0.939,
10744176,296.56668,48.022179,5623,4.442,0.98,
10744335,296.61487,48.082642,5999,4.494,0.959,
10744414,296.63947,48.09626,5993,4.489,0.986,
10744494,296.66293,48.020908,5754,4.534,0.905,
10744851,296.76038,48.013039,5568,4.499,0.957,
10745197,296.84998,48.065781,5988,4.507,0.934,
10745513,296.93454,48.00832,5875,4.481,0.982,
10745688,296.97968,48.021751,5984,4.49,0.984,
10745746,296.99268,48.060471,5556,4.331,1.034,
10745900,297.04398,48.093498,5841,4.52,0.931,
10746152,297.11346,48.03772,5772,4.528,0.901,
10747169,297.39359,48.0327,5591,4.383,1.022,
10747199,297.39969,48.046028,5529,4.422,0.928,
10747396,297.45135,48.000511,5865,4.518,0.918,
10747501,297.48297,48.022499,5941,4.519,0.911,
10747794,297.55899,48.013859,5636,4.376,1.003,
10748278,297.68161,48.092682,5742,4.458,0.996,
10748312,297.6908,48.067169,5926,4.503,0.937,
10748435,297.72382,48.050461,5925,4.484,0.952,
10748441,297.72507,48.05975,5780,4.438,1,
10748458,297.72928,48.084339,5277,4.346,1.05,
10748621,297.77277,48.09811,5904,4.471,0.946,
10748629,297.77637,48.066528,5870,4.491,0.933,
10748845,297.82935,48.077259,5481,4.445,0.91,
10749594,298.02176,48.059429,5963,4.227,1.133,
10749916,298.10815,48.045891,5941,4.504,0.936,
10750109,298.16425,48.092072,5802,4.357,1.054,
10750314,298.21777,48.053219,5676,4.529,0.918,
10750624,298.29901,48.09687,5790,4.357,1.055,
10750703,298.32233,48.093761,5584,4.452,0.92,
10751103,298.41418,48.005692,5930,4.359,1.098,
10751154,298.42664,48.057491,5919,4.395,0.932,
10751261,298.45184,48.09119,5717,4.518,0.922,
10751306,298.46713,48.058289,5425,4.415,0.928,
10751499,298.51682,48.059769,5829,4.359,1.098,
10751906,298.60764,48.097809,5693,4.36,1.073,
10752085,298.65112,48.02092,5847,4.429,0.963,
10752149,298.66516,48.0895,5778,4.531,0.911,
10752537,298.76495,48.08543,5984,4.474,0.956,
10752844,298.83743,48.058231,5375,4.424,0.989,
10753363,298.9809,48.049641,5754,4.514,0.943,
10753670,299.06085,48.033569,5653,4.265,1.143,
10753922,299.13177,48.06171,5440,4.444,0.98,
10753974,299.15213,48.024521,5529,4.372,0.974,
10754084,299.18851,48.082451,5817,4.318,1.095,
10754101,299.19312,48.018539,5881,4.487,0.924,
10775531,281.09537,48.111221,5739,4.518,0.922,
10775913,281.29092,48.119061,5845,4.402,1.031,
10776015,281.34595,48.125809,5827,4.453,0.965,
10776058,281.36823,48.190468,5780,4.438,1,
10776313,281.50861,48.187698,5823,4.474,0.962,
10776323,281.51312,48.111401,5825,4.39,1.003,
10776433,281.57169,48.134689,5948,4.342,1.089,
10777082,281.9505,48.119831,5758,4.346,1.079,
10777144,281.98093,48.148094,5780,4.438,1,
10777226,282.02362,48.179207,5780,4.438,1,
10777487,282.18314,48.19883,5799,4.443,1.012,
10777541,282.20892,48.112751,5922,4.279,1.128,
10777782,282.35159,48.18322,5319,4.431,0.91,
10778047,282.48492,48.15221,5653,4.371,1.092,
10778346,282.64981,48.19334,5914,4.424,1.051,
10778427,282.70035,48.190891,5941,4.519,0.911,
10778586,282.79419,48.170959,5337,4.424,0.919,
10778965,282.97476,48.118931,5914,4.376,1.045,
10779201,283.09872,48.174171,5353,4.417,0.928,
10779233,283.11377,48.13139,5646,4.447,0.954,
10779416,283.22232,48.190971,5775,4.377,0.938,
10779605,283.33664,48.140099,5780,4.438,1,
10779762,283.41663,48.115688,5729,4.392,1.023,
10779870,283.46973,48.101768,5705,4.369,0.987,
10779902,283.48502,48.175579,5799,4.396,1.015,
10779917,283.49557,48.143051,5209,4.322,1.082,
10782303,284.86276,48.137661,5691,4.485,0.915,
10782763,285.11774,48.130402,5970,4.371,1.045,
10782863,285.18317,48.176479,5900,4.509,0.951,
10782875,285.19092,48.117371,5739,4.386,1.032,
10783081,285.30585,48.176651,5605,4.389,1.018,
10783243,285.38974,48.140079,5892,4.498,0.943,
10783333,285.44284,48.15263,5957,4.476,1.016,
10783671,285.63605,48.14304,5533,4.473,0.924,
10783683,285.64584,48.14444,5926,4.519,0.913,
10783729,285.66971,48.191608,5800,4.479,1.009,
10783945,285.80261,48.101559,5396,4.396,0.957,
10783977,285.81961,48.174259,5983,4.379,1.149,
10784210,285.93704,48.12159,5743,4.534,0.903,
10784234,285.9476,48.133949,5503,4.43,0.952,
10784235,285.94769,48.1474,5766,4.457,1.011,
10784634,286.15552,48.18111,5515,4.389,0.95,
10784700,286.19046,48.107319,5637,4.411,0.993,
10784724,286.20584,48.191929,5938,4.506,0.904,
10784761,286.22299,48.140652,5667,4.409,1.028,
10784862,286.28818,48.179321,5618,4.449,0.969,
10785100,286.41653,48.151932,5934,4.491,0.961,
10785271,286.51056,48.179249,5865,4.518,0.918,
10785310,286.52927,48.14679,5841,4.52,0.931,
10785315,286.53241,48.186981,5817,4.442,0.996,
10785538,286.66568,48.144581,5991,4.459,0.954,
10788070,287.99734,48.115421,5606,4.418,0.976,
10788514,288.18869,48.12682,5900,4.509,0.951,
10788808,288.3056,48.133049,5710,4.501,0.915,
10788836,288.32043,48.13752,5821,4.363,1.05,
10789131,288.45328,48.120991,5860,4.32,1.128,
10789242,288.4989,48.180813,5780,4.438,1,
10789964,288.82278,48.10656,5851,4.32,1.097,
10790262,288.95258,48.179508,5853,4.316,1.092,
10790351,289.00714,48.171909,5179,4.446,0.9,
10790668,289.15134,48.170952,5676,4.437,0.936,
10790803,289.21158,48.11311,5895,4.471,0.941,
10793000,290.13525,48.126869,5985,4.43,1.064,
10793172,290.20163,48.185822,5553,4.33,1.098,
10793443,290.30588,48.115719,5853,4.406,0.991,
10793445,290.30621,48.149288,5912,4.376,1.056,
10793542,290.33069,48.127579,5997,4.459,0.987,
10794242,290.61478,48.186771,5655,4.386,0.992,
10794271,290.62589,48.12429,5787,4.459,0.978,
10794278,290.62988,48.174011,5749,4.454,1.022,
10794487,290.7261,48.109341,5812,4.504,0.963,
10794559,290.75586,48.148178,5550,4.375,0.995,
10794573,290.76105,48.160179,5650,4.434,1,
10794584,290.76425,48.110531,5520,4.465,0.94,
10794657,290.79224,48.150162,5945,4.386,1.003,
10794815,290.85999,48.174751,5813,4.466,1.014,
10794878,290.88773,48.128651,5774,4.468,0.953,
10794926,290.90497,48.135349,5806,4.501,0.927,
10795150,290.99139,48.113091,5959,4.435,1.015,
10796226,291.42755,48.16507,5473,4.334,1.072,
10796627,291.58691,48.14455,5973,4.506,0.935,
10796783,291.64908,48.158741,5754,4.329,1.109,
10796994,291.73578,48.10561,5767,4.504,0.942,
10797088,291.77704,48.142509,5701,4.499,0.917,
10797123,291.79462,48.15062,5729,4.312,1.12,
10797266,291.85797,48.154251,5999,4.302,1.137,
10797269,291.85938,48.163712,5659,4.528,0.904,
10797460,291.93423,48.141651,5455,4.467,0.927,
10797845,292.08444,48.120331,5776,4.512,0.95,
10797961,292.13962,48.116852,5851,4.462,0.916,
10798038,292.17343,48.140049,5629,4.512,0.906,
10798122,292.21408,48.187672,5883,4.35,1.074,
10798331,292.31467,48.140461,5708,4.365,1.054,
10798371,292.33475,48.162022,5930,4.26,1.146,
10798573,292.41028,48.11198,5421,4.419,0.916,
10798702,292.46588,48.153492,5892,4.498,0.943,
10798800,292.50485,48.178761,5977,4.427,1.047,
10799084,292.61823,48.19286,5774,4.415,0.986,
10799195,292.66663,48.126793,5780,4.438,1,
10799248,292.68613,48.192291,5737,4.387,1.077,
10799302,292.70673,48.18504,5907,4.513,0.915,
10799304,292.70694,48.136681,5889,4.483,0.997,
10799509,292.79025,48.183559,5803,4.382,0.984,
10799799,292.89713,48.18063,5729,4.509,0.939,
10799911,292.94196,48.145512,5491,4.446,0.907,
10800345,293.1123,48.129398,5778,4.531,0.911,
10800476,293.16867,48.181358,5947,4.312,1.104,
10800521,293.18726,48.120461,5693,4.42,0.971,
10800640,293.24112,48.140121,5522,4.333,1.037,
10800683,293.26041,48.132809,5988,4.4,1.028,
10800697,293.26773,48.137199,5408,4.396,0.955,
10800830,293.31476,48.174171,5831,4.517,0.921,
10800931,293.35388,48.194889,5650,4.282,1.092,
10800957,293.36392,48.139961,5455,4.421,0.909,
10801009,293.37997,48.162399,5800,4.404,0.984,
10801411,293.53821,48.165562,5685,4.477,0.997,
10801628,293.6315,48.106468,5724,4.48,0.921,
10801679,293.65234,48.160179,5780,4.438,1,
10801703,293.66541,48.107521,5494,4.373,0.979,
